deployment_number,sd_number,date,time,video_number,carcass_id,partial_scavenge,full_scavenge_carcass_removal,camera_trappers,deer_mouse,common_raven,american_crow,rat,coyote,domestic_dog,raccoon,gray_fox,striped_skunk,virginia_opossum,western_gull,domestic_cat,human_visitors,domestic_dog_visitors,camera_failure,date_time
5,10,4/11/23,12:09:26,60,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:09:26Z
5,10,4/11/23,12:10:18,61,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:10:18Z
5,10,4/11/23,12:11:22,62,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:11:22Z
5,10,4/11/23,12:12:40,63,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:12:40Z
5,10,4/11/23,12:13:44,64,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:13:44Z
5,10,4/11/23,12:14:46,65,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:14:46Z
5,10,4/11/23,12:16:04,66,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:16:04Z
5,10,4/11/23,12:17:14,67,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:17:14Z
5,10,4/11/23,12:19:26,68,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:19:26Z
5,10,4/11/23,12:22:04,69,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:22:04Z
5,10,4/11/23,12:23:10,70,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:23:10Z
5,10,4/11/23,12:24:34,71,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:24:34Z
5,10,4/11/23,12:25:34,72,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:25:34Z
5,10,4/11/23,12:27:40,73,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:27:40Z
5,10,4/11/23,12:29:00,74,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:29:00Z
5,10,4/11/23,12:29:58,75,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:29:58Z
5,10,4/11/23,12:30:58,76,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:30:58Z
5,10,4/11/23,12:32:14,77,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:32:14Z
5,10,4/11/23,12:33:12,78,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:33:12Z
5,10,4/11/23,12:34:22,79,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:34:22Z
5,10,4/11/23,12:35:28,80,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:35:28Z
5,10,4/11/23,12:36:46,81,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:36:46Z
5,10,4/11/23,12:37:38,82,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:37:38Z
5,10,4/11/23,12:38:40,83,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:38:40Z
5,10,4/11/23,12:39:32,84,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:39:32Z
5,10,4/11/23,12:41:16,85,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:41:16Z
5,10,4/11/23,12:42:30,86,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:42:30Z
5,10,4/11/23,12:43:40,87,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:43:40Z
5,10,4/11/23,12:45:12,88,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:45:12Z
5,10,4/11/23,12:46:46,89,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T12:46:46Z
5,10,4/11/23,13:00:00,90,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:00:00Z
5,10,4/11/23,13:02:16,91,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:02:16Z
5,10,4/11/23,13:06:06,92,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:06:06Z
5,10,4/11/23,13:06:58,93,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-11T13:06:58Z
5,10,4/11/23,13:11:12,94,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:11:12Z
5,10,4/11/23,13:16:44,95,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:16:44Z
5,10,4/11/23,13:25:28,96,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:25:28Z
5,10,4/11/23,13:29:20,97,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:29:20Z
5,10,4/11/23,13:33:46,98,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:33:46Z
5,10,4/11/23,13:36:02,99,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:36:02Z
5,10,4/11/23,13:40:44,100,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:40:44Z
5,10,4/11/23,13:41:58,101,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:41:58Z
5,10,4/11/23,13:49:46,102,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:49:46Z
5,10,4/11/23,13:50:54,103,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:50:54Z
5,10,4/11/23,13:53:04,104,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:53:04Z
5,10,4/11/23,13:56:48,105,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:56:48Z
5,10,4/11/23,13:57:42,106,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:57:42Z
5,10,4/11/23,13:59:20,107,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T13:59:20Z
5,10,4/11/23,14:00:36,108,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:00:36Z
5,10,4/11/23,14:02:14,109,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:02:14Z
5,10,4/11/23,14:03:18,110,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:03:18Z
5,10,4/11/23,14:04:32,111,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:04:32Z
5,10,4/11/23,14:05:30,112,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:05:30Z
5,10,4/11/23,14:07:22,113,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:07:22Z
5,10,4/11/23,14:08:26,114,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:08:26Z
5,10,4/11/23,14:10:24,115,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:10:24Z
5,10,4/11/23,14:11:36,116,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:11:36Z
5,10,4/11/23,14:12:30,117,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:12:30Z
5,10,4/11/23,14:13:48,118,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:13:48Z
5,10,4/11/23,14:16:02,119,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:16:02Z
5,10,4/11/23,14:18:32,120,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:18:32Z
5,10,4/11/23,14:19:44,121,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:19:44Z
5,10,4/11/23,14:20:40,122,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:20:40Z
5,10,4/11/23,14:22:56,123,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:22:56Z
5,10,4/11/23,14:24:18,124,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:24:18Z
5,10,4/11/23,14:25:56,125,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:25:56Z
5,10,4/11/23,14:27:24,126,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:27:24Z
5,10,4/11/23,14:28:16,127,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:28:16Z
5,10,4/11/23,14:29:56,128,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:29:56Z
5,10,4/11/23,14:30:52,129,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:30:52Z
5,10,4/11/23,14:31:58,130,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:31:58Z
5,10,4/11/23,14:33:26,131,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:33:26Z
5,10,4/11/23,14:34:18,132,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:34:18Z
5,10,4/11/23,14:39:58,133,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:39:58Z
5,10,4/11/23,14:41:06,134,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:41:06Z
5,10,4/11/23,14:42:00,135,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:42:00Z
5,10,4/11/23,14:43:30,136,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:43:30Z
5,10,4/11/23,14:48:50,137,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:48:50Z
5,10,4/11/23,14:52:30,138,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:52:30Z
5,10,4/11/23,14:53:24,139,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:53:24Z
5,10,4/11/23,14:55:04,140,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T14:55:04Z
5,10,4/11/23,15:00:26,141,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:00:26Z
5,10,4/11/23,15:08:04,142,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:08:04Z
5,10,4/11/23,15:10:14,143,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:10:14Z
5,10,4/11/23,15:11:28,144,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:11:28Z
5,10,4/11/23,15:19:46,145,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:19:46Z
5,10,4/11/23,15:21:34,146,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:21:34Z
5,10,4/11/23,15:27:18,147,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:27:18Z
5,10,4/11/23,15:43:46,148,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:43:46Z
5,10,4/11/23,15:45:52,149,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T15:45:52Z
5,10,4/11/23,16:35:10,150,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T16:35:10Z
5,10,4/11/23,16:37:02,151,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T16:37:02Z
5,10,4/11/23,16:38:28,152,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-11T16:38:28Z
5,10,4/11/23,16:41:14,153,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T16:41:14Z
5,10,4/11/23,16:47:42,154,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T16:47:42Z
5,10,4/11/23,17:04:20,155,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:04:20Z
5,10,4/11/23,17:07:30,156,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-11T17:07:30Z
5,10,4/11/23,17:29:16,157,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:29:16Z
5,10,4/11/23,17:37:28,158,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:37:28Z
5,10,4/11/23,17:38:28,159,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,2023-04-11T17:38:28Z
5,10,4/11/23,17:39:44,160,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:39:44Z
5,10,4/11/23,17:41:02,161,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:41:02Z
5,10,4/11/23,17:42:00,162,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:42:00Z
5,10,4/11/23,17:42:54,163,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:42:54Z
5,10,4/11/23,17:43:54,164,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:43:54Z
5,10,4/11/23,17:45:24,165,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:45:24Z
5,10,4/11/23,17:46:42,166,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:46:42Z
5,10,4/11/23,17:47:34,167,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:47:34Z
5,10,4/11/23,17:48:58,168,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:48:58Z
5,10,4/11/23,17:49:50,169,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:49:50Z
5,10,4/11/23,17:51:02,170,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:51:02Z
5,10,4/11/23,17:52:18,171,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:52:18Z
5,10,4/11/23,17:53:20,172,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:53:20Z
5,10,4/11/23,17:55:22,173,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:55:22Z
5,10,4/11/23,17:57:02,174,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:57:02Z
5,10,4/11/23,17:59:52,175,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T17:59:52Z
5,10,4/11/23,18:03:06,176,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:03:06Z
5,10,4/11/23,18:04:20,177,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:04:20Z
5,10,4/11/23,18:08:58,178,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:08:58Z
5,10,4/11/23,18:14:10,179,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:14:10Z
5,10,4/11/23,18:15:54,180,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:15:54Z
5,10,4/11/23,18:17:46,181,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:17:46Z
5,10,4/11/23,18:20:22,182,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:20:22Z
5,10,4/11/23,18:21:12,183,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:21:12Z
5,10,4/11/23,18:22:54,184,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:22:54Z
5,10,4/11/23,18:23:50,185,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:23:50Z
5,10,4/11/23,18:28:14,186,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:28:14Z
5,10,4/11/23,18:30:46,187,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T18:30:46Z
5,10,4/10/23,19:23:32,1,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-10T19:23:32Z
5,10,4/10/23,19:24:56,2,86,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-10T19:24:56Z
5,10,4/11/23,19:29:02,188,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T19:29:02Z
5,10,4/11/23,19:30:26,189,103,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-11T19:30:26Z
5,17,4/12/23,00:39:30,37,101,TRUE,FALSE,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T00:39:30Z
5,17,4/12/23,02:04:22,38,101,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T02:04:22Z
5,17,4/12/23,04:07:12,39,101,FALSE,TRUE,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T04:07:12Z
5,17,4/12/23,07:47:28,40,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T07:47:28Z
5,17,4/12/23,08:04:00,41,NA,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T08:04:00Z
5,17,4/12/23,08:05:52,42,112,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2023-04-12T08:05:52Z
