Deployment #,SD #,Date,Time,Video #,Carcass #,Partial Scavenge?,Full Scavenge (Carcass Removal)?,Camera Trappers? ,Deer Mouse,Common Raven,American Crow,Rat,Coyote,Domestic Dog,Raccoon,Gray Fox,Striped Skunk,Virginia Opossum,Western Gull,Domestic Cat,Human Visitors,Domestic Dog Visitors,Camera Failure?
5,10,4/12/23,7:25:28,0195,103,FALSE,TRUE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/12/23,7:41:10,0196,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,7:54:16,0004,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,7:56:18,0005,97,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:08:50,0006,97,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:11:56,0007,97,TRUE,FALSE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:12:48,0008,97,TRUE,FALSE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:13:40,0009,97,TRUE,FALSE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:14:32,0010,97,TRUE,FALSE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,8:15:30,0011,97,FALSE,TRUE,FALSE,,,1,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:04:22,0012,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:09:42,0013,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:10:56,0014,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:11:54,0015,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:13:08,0016,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:15:34,0017,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:16:28,0018,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:17:28,0019,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:19:26,0020,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:20:34,0021,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:21:34,0022,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:22:26,0023,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:23:56,0024,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:25:56,0025,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:27:24,0026,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:28:20,0027,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:29:54,0028,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:30:56,0029,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:31:52,0030,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:33:12,0031,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:34:42,0032,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:35:56,0033,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:37:08,0034,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:38:02,0035,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:39:04,0036,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:40:04,0037,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:41:14,0038,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:42:08,0039,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:43:14,0040,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:44:24,0041,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:45:38,0042,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:46:50,0043,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:48:26,0044,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:51:08,0045,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:52:06,0046,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:53:06,0047,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:54:16,0048,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:55:16,0049,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:56:16,0050,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:57:16,0051,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,11:58:32,0052,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:00:00,0053,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:01:16,0054,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:02:28,0055,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:04:14,0056,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:05:28,0057,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:06:46,0058,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:07:38,0059,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:09:26,0060,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:10:18,0061,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:11:22,0062,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:12:40,0063,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:13:44,0064,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:14:46,0065,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:16:04,0066,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:17:14,0067,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:19:26,0068,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:22:04,0069,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:23:10,0070,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:24:34,0071,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:25:34,0072,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:27:40,0073,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:29:00,0074,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:29:58,0075,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:30:58,0076,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:32:14,0077,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:33:12,0078,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:34:22,0079,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:35:28,0080,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:36:46,0081,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:37:38,0082,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:38:40,0083,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:39:32,0084,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:41:16,0085,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:42:30,0086,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:43:40,0087,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:45:12,0088,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,12:46:46,0089,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:00:00,0090,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:02:16,0091,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:06:06,0092,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:06:58,0093,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,10,4/11/23,13:11:12,0094,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:16:44,0095,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:25:28,0096,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:29:20,0097,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:33:46,0098,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:36:02,0099,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:40:44,0100,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:41:58,0101,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:49:46,0102,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:50:54,0103,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:53:04,0104,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:56:48,0105,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:57:42,0106,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,13:59:20,0107,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:00:36,0108,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:02:14,0109,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:03:18,0110,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:04:32,0111,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:05:30,0112,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:07:22,0113,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:08:26,0114,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:10:24,0115,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:11:36,0116,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:12:30,0117,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:13:48,0118,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:16:02,0119,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:18:32,0120,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:19:44,0121,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:20:40,0122,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:22:56,0123,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:24:18,0124,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:25:56,0125,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:27:24,0126,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:28:16,0127,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:29:56,0128,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:30:52,0129,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:31:58,0130,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:33:26,0131,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:34:18,0132,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:39:58,0133,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:41:06,0134,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:42:00,0135,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:43:30,0136,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:48:50,0137,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:52:30,0138,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:53:24,0139,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,14:55:04,0140,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:00:26,0141,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:08:04,0142,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:10:14,0143,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:11:28,0144,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:19:46,0145,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:21:34,0146,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:27:18,0147,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:43:46,0148,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,15:45:52,0149,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,16:35:10,0150,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,16:37:02,0151,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,16:38:28,0152,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,10,4/11/23,16:41:14,0153,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,16:47:42,0154,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:04:20,0155,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:07:30,0156,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,10,4/11/23,17:29:16,0157,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:37:28,0158,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:38:28,0159,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,10,4/11/23,17:39:44,0160,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:41:02,0161,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:42:00,0162,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:42:54,0163,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:43:54,0164,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:45:24,0165,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:46:42,0166,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:47:34,0167,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:48:58,0168,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:49:50,0169,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:51:02,0170,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:52:18,0171,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:53:20,0172,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:55:22,0173,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:57:02,0174,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,17:59:52,0175,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:03:06,0176,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:04:20,0177,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:08:58,0178,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:14:10,0179,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:15:54,0180,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:17:46,0181,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:20:22,0182,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:21:12,0183,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:22:54,0184,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:23:50,0185,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:28:14,0186,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,18:30:46,0187,NA,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/10/23,19:23:32,0001,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/10/23,19:24:56,0002,86,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,19:29:02,0188,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,10,4/11/23,19:30:26,0189,103,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,0:39:30,0037,101,TRUE,FALSE,FALSE,2,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,2:04:22,0038,101,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,4:07:12,0039,101,FALSE,TRUE,FALSE,,,,,1,,,,,,,,FALSE,FALSE,
5,17,4/12/23,7:47:28,0040,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,8:04:00,0041,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,8:05:52,0042,112,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,8:12:48,0012,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,8:15:26,0013,95,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,12:16:38,0043,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,12:17:44,0044,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,12:25:18,0045,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,12:36:54,0046,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,13:13:56,0047,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,13:36:32,0048,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,13:40:54,0049,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,13:46:50,0050,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,13:50:00,0051,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,14:01:32,0052,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,14:03:20,0053,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,14:05:44,0054,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,14:19:34,0055,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,14:33:34,0056,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,14:39:22,0014,95,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,17,4/12/23,14:51:20,0057,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,15:05:28,0058,112,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,16:41:40,0015,95,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/10/23,17:58:24,0001,91,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/12/23,18:45:26,0059,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,18:48:14,0016,NA,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,18:49:56,0017,101,FALSE,FALSE,TRUE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,18:53:46,0018,101,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,TRUE,
5,17,4/11/23,18:54:58,0019,101,TRUE,FALSE,FALSE,,,,,,1,,,,,,,FALSE,FALSE,
5,17,4/11/23,19:19:40,0020,101,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,17,4/10/23,19:54:14,0002,91,FALSE,FALSE,FALSE,,,,,,,,,,,,,TRUE,FALSE,
5,17,4/11/23,20:26:30,0021,101,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,20:33:40,0022,101,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/10/23,20:40:26,0003,91,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
5,17,4/10/23,20:49:22,0004,91,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
5,17,4/10/23,20:51:40,0005,91,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
5,17,4/11/23,20:56:48,0023,101,TRUE,FALSE,FALSE,1,,,,,,,,,,,,FALSE,FALSE,
5,17,4/10/23,20:59:04,0006,91,FALSE,FALSE,FALSE,,,,,,,,,,,,,FALSE,FALSE,
